Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score
Nordic Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Davidovich Fokina A.,Wawrinka S.,Wawrinka S.,64,217,845,263,1.57,2.38,4-6 6-3 5-7
Nordic Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,Muller A.,Rublev A.,7,70,4110,785,1.2,4.5,6-4 6-1
Nordic Open,2024-10-17 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Halys Q.,Dimitrov G.,Dimitrov G.,95,10,603,3580,4.0,1.25,6-7 3-6
Nordic Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Paul T.,Kecmanovic M.,Paul T.,13,55,3055,965,1.29,3.75,7-6 6-2
Nordic Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Rublev A.,Wawrinka S.,Wawrinka S.,7,217,4110,263,1.17,5.0,6-7 6-7
Nordic Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Griekspoor T.,Ruud C.,Griekspoor T.,37,8,1345,3885,2.0,1.8,7-5 7-6
Nordic Open,2024-10-18 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Stricker D.,Dimitrov G.,Dimitrov G.,317,10,162,3580,4.5,1.2,3-6 2-6
Nordic Open,2024-10-19 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Paul T.,Wawrinka S.,Paul T.,13,217,3055,263,1.2,4.5,6-3 6-2
Nordic Open,2024-10-19 00:00:00,ATP250,Indoor,Hard,Semifinals,3,Griekspoor T.,Dimitrov G.,Dimitrov G.,37,10,1345,3580,3.0,1.4,6-2 5-7 4-6
Nordic Open,2024-10-20 00:00:00,ATP250,Indoor,Hard,The Final,3,Paul T.,Dimitrov G.,Paul T.,13,10,3055,3580,1.67,2.2,6-4 6-3
Swiss Indoors,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Kym J.,Humbert U.,Humbert U.,140,16,421,2515,3.4,1.33,4-6 7-6 5-7
Swiss Indoors,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Goffin D.,Arnaldi M.,Goffin D.,54,37,980,1355,2.2,1.67,6-7 6-3 6-2
Swiss Indoors,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Altmaier D.,Fils A.,Fils A.,82,20,690,2090,3.75,1.29,6-7 3-6
Swiss Indoors,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Mpetshi G.,Duckworth J.,Mpetshi G.,50,69,1026,781,1.91,1.91,7-6 6-3
Swiss Indoors,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Borges N.,Rublev A.,Rublev A.,33,7,1446,4150,5.0,1.17,3-6 2-6
Swiss Indoors,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Shapovalov D.,Shang J.,Shapovalov D.,95,47,618,1075,2.0,1.8,6-1 6-4
Swiss Indoors,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Griekspoor T.,Stricker D.,Stricker D.,35,258,1400,212,1.44,2.75,4-6 4-6
Swiss Indoors,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Shelton B.,Etcheverry T.,Shelton B.,23,36,2010,1375,1.36,3.2,6-3 6-4
Swiss Indoors,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Cilic M.,Tabilo A.,Tabilo A.,202,21,288,2023,2.1,1.73,6-7 6-7
Swiss Indoors,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Rune H.,Jarry N.,Rune H.,14,34,2985,1400,1.3,3.5,6-4 7-6
Swiss Indoors,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Cerundolo F.,Tsitsipas S.,Tsitsipas S.,30,11,1570,3405,3.0,1.4,3-6 7-6 6-7
Swiss Indoors,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Baez S.,Auger-Aliassime F.,19,26,2130,1725,1.1,7.0,7-5 6-1
Swiss Indoors,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Lehecka J.,Martinez P.,Martinez P.,28,39,1605,1320,1.17,5.0,2-6 2-6
Swiss Indoors,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Bautista Agut R.,Ruud C.,Bautista Agut R.,45,8,1146,3890,2.75,1.44,6-3 3-6 6-3
Swiss Indoors,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Mannarino A.,Wawrinka S.,Wawrinka S.,57,169,929,343,2.38,1.57,3-6 6-3 5-7
Swiss Indoors,2024-10-23 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Goffin D.,Humbert U.,Goffin D.,54,16,980,2515,3.2,1.36,3-6 6-1 7-6
Swiss Indoors,2024-10-23 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Tabilo A.,Rublev A.,Rublev A.,21,7,2023,4150,4.0,1.25,6-7 1-6
Swiss Indoors,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Tsitsipas S.,Van De Zandschulp B.,Tsitsipas S.,11,67,3405,804,1.36,3.2,7-6 7-5
Swiss Indoors,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Martinez P.,Fils A.,Fils A.,39,20,1320,2090,4.5,1.2,5-7 3-6
Swiss Indoors,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Shelton B.,Wawrinka S.,Shelton B.,23,169,2010,343,1.33,3.4,7-6 7-5
Swiss Indoors,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Bautista Agut R.,Shapovalov D.,Shapovalov D.,45,95,1146,618,2.3,1.62,3-6 6-7
Swiss Indoors,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Rune H.,Stricker D.,Rune H.,14,258,2985,212,1.4,3.0,6-3 7-6
Swiss Indoors,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Mpetshi G.,Mpetshi G.,19,50,2130,1026,1.3,3.5,1-6 6-7
Swiss Indoors,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Fils A.,Tsitsipas S.,Fils A.,20,11,2090,3405,1.73,2.1,7-6 6-3
Swiss Indoors,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Rublev A.,Shelton B.,Shelton B.,7,23,4150,2010,1.73,2.1,5-7 7-6 4-6
Swiss Indoors,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Rune H.,Goffin D.,Rune H.,14,54,2985,980,1.36,3.2,6-2 6-4
Swiss Indoors,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Shapovalov D.,Mpetshi G.,Mpetshi G.,95,50,618,1026,1.53,2.5,7-6 3-6 6-7
Swiss Indoors,2024-10-26 00:00:00,ATP500,Indoor,Hard,Semifinals,3,Shelton B.,Fils A.,Shelton B.,23,20,2010,2090,1.91,1.91,6-3 7-6
Swiss Indoors,2024-10-26 00:00:00,ATP500,Indoor,Hard,Semifinals,3,Rune H.,Mpetshi G.,Mpetshi G.,14,50,2985,1026,1.33,3.4,6-7 4-6
Swiss Indoors,2024-10-27 00:00:00,ATP500,Indoor,Hard,The Final,3,Mpetshi G.,Shelton B.,Mpetshi G.,50,23,1026,2010,2.75,1.44,6-4 7-6
Vienna Open,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Davidovich Fokina A.,Cobolli F.,Cobolli F.,62,31,860,1482,1.73,2.1,6-7 3-6
Vienna Open,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Berrettini M.,Fucsovics M.,Berrettini M.,41,88,1270,639,1.33,3.4,7-5 6-4
Vienna Open,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Schwaerzler J.,Zverev A.,Zverev A.,347,3,141,6795,15.0,1.03,2-6 2-6
Vienna Open,2024-10-21 00:00:00,ATP500,Indoor,Hard,1st Round,3,Mensik J.,Popyrin A.,Mensik J.,51,25,1022,1775,1.67,2.2,7-6 6-2
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Navone M.,Kecmanovic M.,Kecmanovic M.,44,58,1188,925,3.75,1.29,2-6 4-6
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,De Minaur A.,Struff J.L.,De Minaur A.,10,40,3570,1285,1.36,3.2,2-6 6-2 6-2
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Michelsen A.,Giron M.,Giron M.,43,48,1220,1065,1.8,2.0,6-7 3-6
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Tiafoe F.,Norrie C.,Tiafoe F.,15,53,2625,989,1.41,2.75,6-4 7-6
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Halys Q.,Monfils G.,Monfils G.,90,52,628,1010,2.3,1.62,6-7 3-6
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Darderi L.,Thiem D.,Darderi L.,42,318,1228,162,1.57,2.38,7-6 6-2
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Sonego L.,Musetti L.,Musetti L.,49,17,1061,2425,2.38,1.57,3-6 2-6
Vienna Open,2024-10-22 00:00:00,ATP500,Indoor,Hard,1st Round,3,Draper J.,Nishikori K.,Draper J.,18,141,2310,418,1.3,3.5,7-6 7-5
Vienna Open,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Zhang Zh.,Dimitrov G.,Dimitrov G.,46,9,1145,3735,4.5,1.2,4-6 5-7
Vienna Open,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Machac T.,Marozsan F.,Machac T.,27,56,1723,940,1.3,3.5,7-6 6-1
Vienna Open,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Seyboth Wild T.,Khachanov K.,Khachanov K.,78,24,717,1985,2.5,1.53,2-6 4-6
Vienna Open,2024-10-23 00:00:00,ATP500,Indoor,Hard,1st Round,3,Nakashima B.,Paul T.,Nakashima B.,38,12,1340,3215,3.2,1.36,6-4 6-4
Vienna Open,2024-10-23 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Giron M.,Zverev A.,Zverev A.,48,3,1065,6795,5.0,1.17,2-6 5-7
Vienna Open,2024-10-23 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Berrettini M.,Tiafoe F.,Berrettini M.,41,15,1270,2625,1.62,2.3,6-3 6-7 6-3
Vienna Open,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Kecmanovic M.,Mensik J.,Mensik J.,58,51,925,1022,2.5,1.53,3-6 6-7
Vienna Open,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Draper J.,Darderi L.,Draper J.,18,42,2310,1228,1.07,9.0,7-5 6-1
Vienna Open,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Dimitrov G.,Machac T.,Machac T.,9,27,3735,1723,1.62,2.3,7-6 4-6 3-6
Vienna Open,2024-10-24 00:00:00,ATP500,Indoor,Hard,2nd Round,3,Khachanov K.,Nakashima B.,Khachanov K.,24,38,1985,1340,1.67,2.2,1-6 6-3 6-4
Vienna Open,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Machac T.,Draper J.,Draper J.,27,18,1723,2310,2.2,1.67,3-6 6-3 1-6
Vienna Open,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Musetti L.,Zverev A.,Musetti L.,17,3,2425,6795,4.33,1.22,2-6 7-6 6-4
Vienna Open,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,Berrettini M.,Khachanov K.,Khachanov K.,41,24,1270,1985,1.62,2.3,1-6 4-6
Vienna Open,2024-10-25 00:00:00,ATP500,Indoor,Hard,Quarterfinals,3,De Minaur A.,Mensik J.,De Minaur A.,10,51,3570,1022,1.73,2.1,6-7 6-3 6-4
Vienna Open,2024-10-26 00:00:00,ATP500,Indoor,Hard,Semifinals,3,Musetti L.,Draper J.,Draper J.,17,18,2425,2310,3.0,1.4,2-6 4-6
Vienna Open,2024-10-26 00:00:00,ATP500,Indoor,Hard,Semifinals,3,Khachanov K.,De Minaur A.,Khachanov K.,24,10,1985,3570,2.1,1.73,6-2 6-4
Vienna Open,2024-10-27 00:00:00,ATP500,Indoor,Hard,The Final,3,Khachanov K.,Draper J.,Draper J.,24,18,1985,2310,2.2,1.67,4-6 5-7
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Griekspoor T.,Darderi L.,Griekspoor T.,39,43,1320,1263,1.2,4.5,6-3 6-4
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Martinez P.,Thompson J.,Thompson J.,41,28,1270,1571,3.4,1.33,4-6 4-6
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Cerundolo F.,Halys Q.,Cerundolo F.,29,90,1570,653,2.0,1.8,7-6 6-3
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Zhang Zh.,Etcheverry T.,Etcheverry T.,47,40,1145,1310,2.2,1.67,3-6 6-7
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Giron M.,Shang J.,Giron M.,49,51,1105,1075,1.62,2.3,7-6 7-6
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Nakashima B.,Humbert U.,Humbert U.,35,18,1375,2385,2.5,1.53,3-6 6-4 4-6
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Kecmanovic M.,Baez S.,Kecmanovic M.,55,26,965,1690,1.4,3.0,6-4 6-7 7-5
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Fognini F.,Bublik A.,Bublik A.,79,33,721,1460,2.2,1.67,5-7 5-7
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Tsitsipas S.,Carballes Baena R.,Tsitsipas S.,11,54,3325,980,1.17,5.0,4-6 6-3 6-3
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Sonego L.,Jarry N.,Jarry N.,52,37,1022,1365,1.57,2.38,6-7 3-6
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Tabilo A.,Borges N.,Tabilo A.,22,34,2043,1446,1.57,2.38,3-6 7-6 6-3
BNP Paribas Masters,2024-10-28 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Paul T.,Mannarino A.,Mannarino A.,12,58,3180,929,1.13,6.0,3-6 5-7
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Struff J.L.,Musetti L.,Struff J.L.,42,16,1265,2600,2.63,1.5,6-4 6-2
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Hurkacz H.,Michelsen A.,Michelsen A.,14,44,2810,1220,1.67,2.2,1-6 3-6
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Fils A.,Cilic M.,Fils A.,20,201,2265,288,1.25,4.0,7-6 6-4
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Berrettini M.,Popyrin A.,Popyrin A.,36,24,1370,1775,1.53,2.5,5-7 6-7
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Mpetshi G.,Tiafoe F.,Mpetshi G.,31,17,1519,2585,2.2,1.67,6-7 7-6 6-3
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,O Connell C.,Khachanov K.,Khachanov K.,71,21,755,2225,3.75,1.29,4-6 6-3 6-7
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Rune H.,Arnaldi M.,Rune H.,13,38,3005,1335,1.25,3.75,6-4 6-4
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Gasquet R.,Bergs Z.,Bergs Z.,133,65,452,833,2.75,1.41,3-6 4-6
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,De Minaur A.,Navone M.,De Minaur A.,10,45,3725,1188,1.08,8.0,7-5 6-1
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Moutet C.,Shelton B.,Shelton B.,70,19,764,2330,3.75,1.29,3-6 7-6 3-6
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,1st Round,3,Draper J.,Lehecka J.,Draper J.,15,30,2800,1560,1.5,2.63,7-5 6-2
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Rublev A.,Cerundolo F.,Cerundolo F.,7,29,4070,1570,1.33,3.4,6-7 6-7
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Alcaraz C.,Jarry N.,Alcaraz C.,2,37,7120,1365,1.06,10.0,7-5 6-1
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Tabilo A.,Tsitsipas S.,Tsitsipas S.,22,11,2043,3325,2.63,1.5,3-6 4-6
BNP Paribas Masters,2024-10-29 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Thompson J.,Ruud C.,Thompson J.,28,8,1571,3855,2.2,1.67,7-6 3-6 6-4
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Etcheverry T.,Dimitrov G.,Dimitrov G.,40,9,1310,3740,4.0,1.25,7-6 3-6 5-7
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Rinderknech A.,Michelsen A.,Rinderknech A.,60,44,872,1220,2.75,1.44,7-6 7-6
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Medvedev D.,Popyrin A.,Popyrin A.,5,24,5230,1775,1.3,3.5,4-6 6-2 6-7
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Mannarino A.,Bergs Z.,Mannarino A.,58,65,929,833,2.3,1.62,3-6 6-2 6-4
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Struff J.L.,Fils A.,Fils A.,42,20,1265,2265,3.0,1.4,3-6 4-6
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Humbert U.,Giron M.,Humbert U.,18,49,2385,1105,1.33,3.4,6-3 6-2
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Bublik A.,Rune H.,Rune H.,33,13,1460,3005,3.4,1.33,4-6 2-6
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Khachanov K.,Mpetshi G.,Khachanov K.,21,31,2225,1519,1.73,2.1,6-7 6-1 6-4
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Kecmanovic M.,De Minaur A.,De Minaur A.,55,10,965,3725,4.0,1.25,4-6 6-7
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Zverev A.,Griekspoor T.,Zverev A.,3,39,6805,1320,1.3,3.5,7-6 6-3
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Fritz T.,Draper J.,Draper J.,6,15,4335,2800,2.0,1.8,6-7 6-4 4-6
BNP Paribas Masters,2024-10-30 00:00:00,Masters 1000,Indoor,Hard,2nd Round,3,Cazaux A.,Shelton B.,Cazaux A.,85,19,678,2330,4.0,1.25,6-3 7-6
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Mannarino A.,Thompson J.,Thompson J.,58,28,929,1571,2.38,1.57,5-7 6-7
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Tsitsipas S.,Cerundolo F.,Tsitsipas S.,11,29,3325,1570,1.44,2.75,6-7 6-4 6-2
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Popyrin A.,Khachanov K.,Khachanov K.,24,21,1775,2225,2.3,1.62,6-7 4-6
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Zverev A.,Fils A.,Zverev A.,3,20,6805,2265,1.44,2.75,6-4 3-6 6-3
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Draper J.,De Minaur A.,De Minaur A.,15,10,2800,3725,1.67,2.2,7-5 2-6 3-6
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Humbert U.,Alcaraz C.,Humbert U.,18,2,2385,7120,5.0,1.17,6-1 3-6 7-5
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Cazaux A.,Rune H.,Rune H.,85,13,678,3005,3.4,1.33,6-3 3-6 4-6
BNP Paribas Masters,2024-10-31 00:00:00,Masters 1000,Indoor,Hard,3rd Round,3,Dimitrov G.,Rinderknech A.,Dimitrov G.,9,60,3740,872,1.2,4.5,6-2 4-6 7-6
BNP Paribas Masters,2024-11-01 00:00:00,Masters 1000,Indoor,Hard,Quarterfinals,3,Tsitsipas S.,Zverev A.,Zverev A.,11,3,3325,6805,3.0,1.4,5-7 4-6
BNP Paribas Masters,2024-11-01 00:00:00,Masters 1000,Indoor,Hard,Quarterfinals,3,Rune H.,De Minaur A.,Rune H.,13,10,3005,3725,2.3,1.62,6-4 4-6 7-5
BNP Paribas Masters,2024-11-01 00:00:00,Masters 1000,Indoor,Hard,Quarterfinals,3,Thompson J.,Humbert U.,Humbert U.,28,18,1571,2385,3.4,1.33,2-6 6-7
BNP Paribas Masters,2024-11-01 00:00:00,Masters 1000,Indoor,Hard,Quarterfinals,3,Khachanov K.,Dimitrov G.,Khachanov K.,21,9,2225,3740,2.1,1.73,6-2 6-3
BNP Paribas Masters,2024-11-02 00:00:00,Masters 1000,Indoor,Hard,Semifinals,3,Rune H.,Zverev A.,Zverev A.,13,3,3005,6805,3.0,1.4,3-6 6-7
BNP Paribas Masters,2024-11-02 00:00:00,Masters 1000,Indoor,Hard,Semifinals,3,Humbert U.,Khachanov K.,Humbert U.,18,21,2385,2225,1.67,2.2,6-7 6-4 6-3
BNP Paribas Masters,2024-11-03 00:00:00,Masters 1000,Indoor,Hard,The Final,3,Humbert U.,Zverev A.,Zverev A.,18,3,2385,6805,3.0,1.4,2-6 2-6
Belgrade Open,2024-11-03 00:00:00,ATP250,Indoor,Hard,1st Round,3,Marozsan F.,Shang J.,Marozsan F.,59,50,930,1115,2.75,1.44,2-6 7-6 7-5
Belgrade Open,2024-11-03 00:00:00,ATP250,Indoor,Hard,1st Round,3,Nakashima B.,Medjedovic H.,Medjedovic H.,37,156,1350,378,1.53,2.5,6-3 5-7 3-6
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Altmaier D.,Darderi L.,Altmaier D.,93,43,625,1248,1.8,2.0,7-6 6-3
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Muller A.,Cilic M.,Cilic M.,68,196,790,298,2.75,1.44,6-7 3-6
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Etcheverry T.,Kotov P.,Etcheverry T.,39,75,1315,745,1.44,2.75,6-3 6-4
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Djuric B.,Kovacevic A.,Kovacevic A.,781,101,30,607,4.5,1.2,2-6 2-6
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Klein L.,Duckworth J.,Klein L.,153,77,380,731,1.73,2.1,6-4 6-2
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Navone M.,Lajovic D.,Lajovic D.,45,86,1198,685,2.0,1.8,0-6 6-7
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Shapovalov D.,Fucsovics M.,Shapovalov D.,78,91,718,629,1.57,2.38,6-7 7-5 6-1
Belgrade Open,2024-11-04 00:00:00,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,O Connell C.,O Connell C.,53,71,1021,765,1.4,3.0,1-6 1-6
Belgrade Open,2024-11-05 00:00:00,ATP250,Indoor,Hard,1st Round,3,Safiullin R.,Fognini F.,Safiullin R.,60,74,898,745,1.22,4.33,6-3 6-3
Belgrade Open,2024-11-05 00:00:00,ATP250,Indoor,Hard,1st Round,3,Wawrinka S.,Djere L.,Djere L.,148,141,391,419,1.67,2.2,4-6 4-6
Belgrade Open,2024-11-05 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Medjedovic H.,Kovacevic A.,Medjedovic H.,156,101,378,607,1.4,3.0,7-6 6-4
Belgrade Open,2024-11-05 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Etcheverry T.,Klein L.,Klein L.,39,153,1315,380,1.53,2.5,4-6 6-7
Belgrade Open,2024-11-05 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Lehecka J.,Cilic M.,Lehecka J.,31,196,1560,298,1.53,2.5,6-4 7-6
Belgrade Open,2024-11-06 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Safiullin R.,Cerundolo F.,Cerundolo F.,60,29,898,1580,1.53,2.5,4-6 4-6
Belgrade Open,2024-11-06 00:00:00,ATP250,Indoor,Hard,2nd Round,3,O Connell C.,Altmaier D.,O Connell C.,71,93,765,625,1.53,2.5,6-3 6-1
Belgrade Open,2024-11-06 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Borges N.,Shapovalov D.,Shapovalov D.,33,78,1446,718,3.4,1.33,2-6 4-6
Belgrade Open,2024-11-06 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Marozsan F.,Lajovic D.,Marozsan F.,59,86,930,685,1.73,2.1,6-3 7-5
Belgrade Open,2024-11-06 00:00:00,ATP250,Indoor,Hard,2nd Round,3,Ajdukovic D.,Djere L.,Djere L.,115,141,506,419,2.75,1.44,1-6 6-7
Belgrade Open,2024-11-07 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Lehecka J.,Klein L.,Lehecka J.,31,153,1560,380,1.36,3.2,3-6 7-6 6-3
Belgrade Open,2024-11-07 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,O Connell C.,Shapovalov D.,Shapovalov D.,71,78,765,718,2.63,1.5,2-6 2-6
Belgrade Open,2024-11-07 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Djere L.,Marozsan F.,Djere L.,141,59,419,930,1.8,2.0,6-4 6-2
Belgrade Open,2024-11-07 00:00:00,ATP250,Indoor,Hard,Quarterfinals,3,Cerundolo F.,Medjedovic H.,Medjedovic H.,29,156,1580,378,1.73,2.1,4-6 2-6
